Environment,DLiSA-0.3_Mean,DLiSA-I_Mean,Wilcoxon_p,A12,Label
beethoven.wav,2.5731,2.6442,0.022882208822943183,0.59295,1
dual-channel.wav,0.8462,0.9274,0.009418769257825997,0.6062000000000001,1
helix.wav,1.3088000000000002,1.4313,0.006757337029492404,0.6108,1
single-channel.wav,0.6425,0.6778,0.044597030222950015,0.5820000000000001,1
speech.wav,1.0449000000000002,1.1274,0.000527182140633592,0.6416,1
sweep.wav,0.2975,0.3074,0.002268491250626297,0.62165,1
