Environment,DLiSA-0.3_Mean,DLiSA-II_Mean,Wilcoxon_p,A12,Label
beethoven.wav,2.5731,2.5646999999999998,0.2631875652777894,0.54575,0
dual-channel.wav,0.8462,0.9082999999999999,0.024754855243051516,0.59185,1
helix.wav,1.3088000000000002,1.3802,0.07453331177251205,0.5729500000000001,0
single-channel.wav,0.6425,0.6905999999999999,0.021219419102533776,0.5941000000000001,1
speech.wav,1.0449000000000002,1.1744999999999999,0.0013244921137434444,0.63125,1
sweep.wav,0.2975,0.3053,0.09930531941157242,0.56545,0
