workload,baseline_b,baseline_T,compared_m,s,label
beethoven.wav,80,2.635899999999998,40,2.0,1
dual-channel.wav,80,0.9153000000000001,40,2.0,1
helix.wav,80,1.3751000000000004,60,1.3333333333333333,1
single-channel.wav,80,0.6848000000000003,40,2.0,1
speech.wav,80,1.1360999999999994,40,2.0,1
sweep.wav,80,0.30369999999999986,40,2.0,1
