workload,baseline_b,baseline_T,compared_m,s,label
beethoven.wav,80,2.979000000000001,40,2.0,1
dual-channel.wav,80,1.0926000000000002,39,2.051282051282051,1
helix.wav,80,1.6289000000000002,40,2.0,1
single-channel.wav,80,0.7408999999999998,39,2.051282051282051,1
speech.wav,80,1.4461,39,2.051282051282051,1
sweep.wav,80,0.319,39,2.051282051282051,1
