workload,baseline_b,baseline_T,compared_m,s,label
ambivert,80,1.2516999999999991,40,2.0,1
artificl,80,0.14059999999999995,40,2.0,1
deepfield,80,0.3217999999999998,40,2.0,1
enwik8,80,1.5984,40,2.0,1
fannie_mae_500k,80,1.1818000000000004,40,2.0,1
large,80,0.5193999999999999,40,2.0,1
misc,80,0.20479999999999998,40,2.0,1
silesia,80,3.2273000000000014,40,2.0,1
vmlinux,80,0.8134000000000003,40,2.0,1
