workload,baseline_b,baseline_T,compared_m,s,label
Johnny_1280x720_60_short.y4m,80,1.1711999999999998,39,2.051282051282051,1
Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,80,4.9253,39,2.051282051282051,1
blue_sky_1080p25_short.y4m,80,1.4585999999999997,40,2.0,1
pedestrian_area_1080p25_short.y4m,80,2.0827,39,2.051282051282051,1
riverbed_1080p25_short.y4m,80,4.38172119950482,39,2.051282051282051,1
sd_bridge_close_cif_short.y4m,80,0.11609999999999993,40,2.0,1
sd_city_4cif_short.y4m,80,0.6572999999999999,40,2.0,1
sd_crew_cif_short.y4m,80,0.14750000000000008,40,2.0,1
sintel_trailer_2k_720p24_short.y4m,80,0.2894,39,2.051282051282051,1
