workload,baseline_b,baseline_T,compared_m,s,label
smallbank-1,80,25641.19496933864,39,2.051282051282051,1
smallbank-10,80,18273.524028428743,39,2.051282051282051,1
tpcc-2,80,908.1102672640174,39,2.051282051282051,1
tpcc-8,80,963.0530794815294,38,2.1052631578947367,1
voter-16,80,46866.24580740452,39,2.051282051282051,1
voter-2,80,47199.31730910686,40,2.0,1
ycsb-2400,80,18499.348081700162,38,2.1052631578947367,1
ycsb-600,80,26235.577887699877,38,2.1052631578947367,1
