encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,1,0,0,0,0,0,0,28.12
0,1,0,0,1,0,0,0,0,0,0,5.63
0,0,1,0,0,0,0,0,0,0,0,13.64
0,0,0,1,0,0,0,0,0,0,0,25.18
0,0,0,0,1,0,0,0,0,0,0,2.64
0,0,0,0,0,1,0,0,0,0,0,2.62
0,0,0,0,0,0,1,0,0,0,0,5.64
0,0,0,0,0,0,1,1,0,0,0,5.56
0,0,1,0,0,0,0,0,1,0,0,5.65
0,0,1,0,0,0,0,0,0,1,0,5.67
0,0,0,0,1,0,0,0,0,0,1,4.44
0,1,0,0,0,1,0,1,1,1,0,25.11
1,0,0,0,0,0,1,1,1,1,0,5.47
1,1,0,0,0,1,0,1,1,1,0,2.61
1,1,0,0,0,0,1,1,1,1,0,2.62
1,1,1,0,0,0,0,1,1,1,0,3.4
1,1,0,1,0,0,0,1,1,1,0,2.61
1,1,0,0,1,0,0,1,1,1,0,3.25
1,1,1,0,0,0,0,0,1,1,0,6.14
1,1,1,0,0,0,0,1,0,1,0,2.6
1,1,0,1,0,0,0,1,1,0,0,2.59
1,1,0,1,0,0,0,0,1,1,0,5.57
1,1,1,0,0,0,0,0,0,0,0,6.27
1,0,1,0,0,0,0,0,0,0,0,5.75
1,0,0,1,0,0,0,0,0,0,0,5.69
1,0,0,0,0,1,0,0,0,0,0,2.52
1,0,0,0,0,0,1,0,0,0,0,25.11
1,0,0,1,0,0,0,1,0,0,0,5.68
1,0,0,1,0,0,0,0,1,0,0,2.61
1,0,0,1,0,0,0,0,0,1,0,6.04
1,0,0,0,1,0,0,0,0,0,1,5.63
0,1,1,0,0,0,0,0,0,0,0,3.84
0,1,0,1,0,0,0,0,0,0,0,2.59
0,1,0,0,0,1,0,0,0,0,0,2.61
0,1,0,0,0,0,1,0,0,0,0,2.58
0,1,0,1,0,0,0,1,0,0,0,6.9
0,1,0,1,0,0,0,0,1,0,0,5.55
0,1,0,0,1,0,0,0,0,1,0,5.65
0,1,0,0,1,0,0,0,0,0,1,2.58
0,0,1,0,0,0,0,1,0,0,0,5.55
0,0,0,1,0,0,0,1,0,0,0,3.11
0,0,0,1,0,0,0,0,1,0,0,5.68
0,0,0,1,0,0,0,0,0,1,0,3.49
0,0,0,0,1,0,0,1,0,0,0,6.42
0,0,0,0,1,0,0,0,1,0,0,3.84
0,0,0,0,1,0,0,0,0,1,0,16.45
0,0,0,0,0,1,0,1,0,0,0,5.56
0,0,0,0,0,1,0,0,1,0,0,6.69
0,0,0,0,0,1,0,0,0,1,0,3.9
0,0,0,0,0,0,1,0,1,0,0,7.49
0,0,0,0,0,0,1,0,0,1,0,5.56
0,0,0,1,0,0,0,1,1,0,0,2.56
0,0,1,0,0,0,0,1,0,1,0,5.97
0,0,0,0,1,0,0,1,0,0,1,5.63
0,0,0,0,1,0,0,0,1,1,1,3.91
0,0,0,0,1,0,0,0,1,0,1,3.51
0,0,0,0,1,0,0,0,0,1,1,2.59
0,0,0,0,0,0,1,1,1,1,0,7.4
0,1,0,0,0,0,1,1,1,1,0,6.14
0,1,0,0,1,0,0,1,1,1,0,5.54
0,1,1,0,0,0,0,1,1,1,0,6.78
0,1,0,1,0,0,0,1,1,1,0,6.46
0,1,0,0,1,0,0,1,1,1,1,25.25
0,1,0,0,0,1,0,0,1,1,0,7.41
0,1,0,0,0,1,0,1,0,1,0,2.58
0,1,0,0,1,0,0,1,1,0,1,7.43
1,0,0,0,1,0,0,1,1,1,0,28.12
1,0,0,1,0,0,0,1,1,1,0,2.6
1,0,0,0,1,0,0,1,1,1,1,16.48
1,0,0,0,0,1,0,1,1,1,0,3.28
1,0,0,0,1,0,0,0,1,1,1,13.51
1,0,0,0,0,0,1,1,0,1,0,5.55
1,0,0,1,0,0,0,1,1,0,0,3.21
1,0,1,0,0,0,0,1,1,1,0,2.59
1,1,0,0,1,0,0,0,1,1,0,13.5
1,1,0,0,0,1,0,1,0,1,0,5.81
1,1,0,0,0,0,1,1,1,0,0,5.56
1,1,0,0,0,1,0,1,1,0,0,5.76
1,1,0,0,1,0,0,1,1,1,1,16.57
1,1,1,0,0,0,0,1,1,0,0,7.41
1,1,0,0,1,0,0,0,1,1,1,3.19
1,1,0,0,1,0,0,1,1,0,0,4.44
1,1,0,0,0,1,0,0,1,1,0,16.45
1,1,0,0,0,0,1,1,0,1,0,6.06
1,1,1,0,0,0,0,1,0,0,0,3.82
1,1,0,1,0,0,0,1,0,1,0,2.63
1,1,0,0,1,0,0,1,0,1,0,28.0
1,1,0,0,0,0,1,0,1,1,0,2.59
1,1,0,0,1,0,0,1,0,1,1,5.67
1,1,0,0,1,0,0,1,1,0,1,2.61
1,1,0,0,1,0,0,0,1,0,0,2.59
1,1,1,0,0,0,0,0,0,1,0,5.64
0,1,0,0,1,0,0,1,0,1,0,2.66
1,1,1,0,0,0,0,0,1,0,0,2.72
0,1,0,0,0,1,0,1,1,0,0,6.04
1,1,0,0,0,0,1,0,0,1,0,13.67
1,1,0,1,0,0,0,0,1,0,0,6.69
1,1,0,0,0,0,1,0,1,0,0,6.78
1,1,0,1,0,0,0,1,0,0,0,5.64
1,1,0,0,1,0,0,1,0,0,0,5.47
1,0,0,0,0,1,0,1,1,0,0,28.13
1,1,0,1,0,0,0,0,0,0,0,5.51
1,1,0,0,1,0,0,0,0,0,0,5.75
1,1,0,0,0,1,0,0,0,0,0,5.69
1,1,0,0,0,0,1,0,0,0,0,5.69
1,1,0,0,0,0,1,1,0,0,0,2.57
1,1,0,0,1,0,0,0,0,0,1,7.25
1,0,1,0,0,0,0,1,0,0,0,13.56
1,0,1,0,0,0,0,0,1,0,0,2.58
1,0,1,0,0,0,0,0,0,1,0,6.52
1,0,0,0,1,0,0,1,0,0,0,13.57
1,0,0,0,1,0,0,0,1,0,0,5.55
1,0,0,0,1,0,0,0,0,1,0,25.22
1,0,0,0,0,1,0,1,0,0,0,5.63
1,0,0,0,0,1,0,0,1,0,0,28.11
1,0,0,0,0,1,0,0,0,1,0,5.58
1,0,0,0,0,0,1,1,0,0,0,5.55
1,0,0,0,0,0,1,0,1,0,0,6.29
1,0,0,0,0,0,1,0,0,1,0,4.44
1,0,0,1,0,0,0,1,0,1,0,28.11
1,0,0,0,1,0,0,1,0,0,1,5.68
1,0,0,1,0,0,0,0,1,1,0,2.61
1,0,0,0,1,0,0,0,1,0,1,3.74
1,0,0,0,1,0,0,0,0,1,1,2.58
0,1,1,0,0,0,0,1,0,0,0,4.48
0,1,1,0,0,0,0,0,1,0,0,4.43
0,1,1,0,0,0,0,0,0,1,0,28.16
0,1,0,1,0,0,0,0,0,1,0,28.12
0,1,0,0,1,0,0,1,0,0,0,6.78
0,1,0,0,1,0,0,0,1,0,0,6.46
0,1,0,0,0,1,0,1,0,0,0,2.67
0,1,0,0,0,1,0,0,1,0,0,6.17
0,1,0,0,0,1,0,0,0,1,0,5.64
0,1,0,0,0,0,1,1,0,0,0,2.69
0,1,0,0,0,0,1,0,1,0,0,5.64
0,1,0,0,0,0,1,0,0,1,0,2.6
0,1,0,1,0,0,0,1,0,1,0,6.7
0,1,0,0,1,0,0,1,0,0,1,2.69
0,1,0,0,1,0,0,0,1,0,1,3.91
0,1,0,0,1,0,0,0,0,1,1,5.67
0,0,1,0,0,0,0,1,1,0,0,25.14
0,0,1,0,0,0,0,0,1,1,0,5.55
0,0,0,1,0,0,0,1,0,1,0,5.68
0,0,0,1,0,0,0,0,1,1,0,16.62
0,0,0,0,1,0,0,1,1,0,0,5.62
0,0,0,0,1,0,0,1,0,1,0,16.59
0,0,0,0,1,0,0,0,1,1,0,3.02
0,0,0,0,0,1,0,1,1,0,0,2.63
0,0,0,0,0,1,0,1,0,1,0,5.77
0,0,0,0,0,1,0,0,1,1,0,4.44
0,0,0,0,0,0,1,1,1,0,0,25.02
0,0,0,0,0,0,1,1,0,1,0,2.58
0,0,0,0,0,0,1,0,1,1,0,2.59
0,0,1,0,0,0,0,1,1,1,0,5.66
0,0,0,0,1,0,0,1,1,0,1,3.22
0,0,0,0,1,0,0,1,0,1,1,6.34
0,0,0,0,0,1,0,1,1,1,0,3.25
0,0,0,1,0,0,0,1,1,1,0,16.48
0,0,0,0,1,0,0,1,1,1,0,2.6
0,1,0,0,0,0,1,0,1,1,0,3.38
0,1,0,0,0,0,1,1,0,1,0,5.57
0,1,0,0,0,0,1,1,1,0,0,3.82
0,1,0,0,1,0,0,0,1,1,1,6.33
0,0,0,0,1,0,0,1,1,1,1,3.33
0,1,1,0,0,0,0,0,1,1,0,16.62
0,1,1,0,0,0,0,1,1,0,0,2.54
0,1,1,0,0,0,0,1,0,1,0,7.42
0,1,0,1,0,0,0,0,1,1,0,3.49
0,1,0,1,0,0,0,1,1,0,0,2.75
0,1,0,0,1,0,0,1,0,1,1,2.76
0,1,0,0,1,0,0,0,1,1,0,6.47
0,1,0,0,1,0,0,1,1,0,0,6.69
1,0,0,0,0,0,1,1,1,0,0,2.67
1,0,0,0,0,0,1,0,1,1,0,2.58
1,0,0,0,0,1,0,0,1,1,0,2.59
1,0,1,0,0,0,0,0,1,1,0,2.52
1,0,0,0,0,1,0,1,0,1,0,13.58
1,0,0,0,1,0,0,0,1,1,0,5.76
1,0,1,0,0,0,0,1,1,0,0,2.56
1,0,1,0,0,0,0,1,0,1,0,4.44
1,0,0,0,1,0,0,1,0,1,0,2.59
1,0,0,0,1,0,0,1,1,0,0,2.56
1,0,0,0,1,0,0,1,0,1,1,13.58
1,0,0,0,1,0,0,1,1,0,1,25.17
1,1,0,0,1,0,0,0,0,1,0,3.15
